"","subject_ids","classification_id","workflow_version","task","total_species","species_index","choice","how_many","which_side"
"4026",4830105,23502839,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4027",4906483,23502841,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4028",4827496,23502844,325.7,"T0",1,1,"FR",NA,NA
"4029",4903745,23502846,325.7,"T0",1,1,"FR",NA,NA
"4030",4856539,23502851,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4031",4909291,23502852,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4032",4878021,23502855,325.7,"T0",1,1,"FR",NA,NA
"4033",4914243,23502856,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4034",4683302,23502859,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4035",4698010,23502862,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4036",4720079,23502864,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4037",4775116,23502867,325.7,"T0",1,1,"WRTHG","1","LFTSD"
"4038",4794875,23502872,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4039",4922291,23502874,325.7,"T0",1,1,"JCKLSDSTRPD","1","LFTSD"
"4040",4728468,23502875,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4041",4752140,23502877,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4042",4923474,23502879,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4043",4815671,23502880,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4044",4699612,23502883,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4045",4839981,23502885,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4046",4802032,23502887,325.7,"T0",1,1,"DKRSTNBK","1","LFTSD"
"4047",4770605,23502888,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4048",4840951,23502889,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4049",4833409,23502891,325.7,"T0",1,1,"MNKBBN","1","LFTSD"
"4050",4841046,23502893,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4051",4835753,23502894,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4052",4893902,23502900,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4053",4898788,23502902,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4054",4867594,23502903,325.7,"T0",1,1,"FR",NA,NA
"4055",4774133,23502904,325.7,"T0",1,1,"LPHNT","3","LFTSD"
"4056",4800931,23502910,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4057",4874757,23502913,325.7,"T0",1,1,"BRD","1","BCK"
"4058",4829578,23502915,325.7,"T0",1,1,"FR",NA,NA
"4059",4920453,23502916,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4060",4692527,23502923,325.7,"T0",1,1,"DMSTCNML","3","RGHTSD"
"4061",4916843,23502924,325.7,"T0",2,1,"DMSTCNML","2","RGHTSD"
"4062",4916843,23502924,325.7,"T0",2,2,"VHCL",NA,NA
"4063",4714739,23502927,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4064",4703656,23502928,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4065",4856904,23502929,325.7,"T0",1,1,"VHCL",NA,NA
"4066",4746719,23502930,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4067",4759786,23502933,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4068",4857465,23502934,325.7,"T0",1,1,"VHCL",NA,NA
"4069",4718214,23502937,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4070",4885843,23502938,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4071",4767822,23502939,325.7,"T0",1,1,"KD","1","LFTSD"
"4072",4786278,23502940,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4073",4812740,23502948,325.7,"T0",1,1,"BFFL","1","RGHTSD"
"4074",4888726,23502950,325.7,"T0",1,1,"HNSPTTD","1","RGHTSD"
"4075",4816074,23502953,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4076",4893081,23502957,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4077",4931261,23502958,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4078",4908279,23502961,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4079",4671589,23502963,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4080",4925490,23502964,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4081",4755064,23502967,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4082",4671957,23502968,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4083",4770129,23502973,325.7,"T0",1,1,"MNKBBN","1","RGHTSD"
"4084",4785592,23502977,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4085",4672848,23502978,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4086",4789114,23502980,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4087",4837812,23502982,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4088",4842606,23502985,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4089",4847487,23502988,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4090",4865416,23502994,325.7,"T0",1,1,"BFFL","2","LFTSD"
"4091",4685775,23502996,325.7,"T0",1,1,"WRTHG","1","RGHTSD"
"4092",4728259,23502999,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4093",4898960,23503000,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4094",4747483,23503005,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4095",4734275,23503006,325.7,"T0",2,1,"HNSPTTD","1","RGHTSD"
"4096",4734275,23503006,325.7,"T0",2,2,"DKRSTNBK","1","MLTPLSDSFRMMLTPLNMLS"
"4097",4899588,23503007,325.7,"T0",1,1,"FR",NA,NA
"4098",4748971,23503009,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4099",4824105,23503010,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4100",4786527,23503012,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4101",4872280,23503015,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4102",4797993,23503016,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4103",4809775,23503019,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4104",4874957,23503021,325.7,"T0",1,1,"FR",NA,NA
"4105",4817663,23503024,325.7,"T0",1,1,"FR",NA,NA
"4106",4865729,23503026,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4107",4866672,23503029,325.7,"T0",1,1,"VHCL",NA,NA
"4108",4680565,23503031,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4109",4904455,23503033,325.7,"T0",1,1,"CRCL","1","LFTSD"
"4110",4714289,23503035,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4111",4751242,23503036,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4112",4681461,23503038,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4113",4692667,23503040,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4114",4761679,23503041,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4115",4717496,23503042,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4116",4762973,23503046,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4117",4728788,23503047,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4118",4770456,23503048,325.7,"T0",1,1,"BRD","1","BCK"
"4119",4770664,23503050,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4120",4834593,23503052,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4121",4783542,23503054,325.7,"T0",1,1,"FR",NA,NA
"4122",4841011,23503055,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4123",4804986,23503056,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4124",4858201,23503058,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4125",4805370,23503059,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4126",4826410,23503063,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4127",4862112,23503064,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4128",4840032,23503066,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4129",4843618,23503067,325.7,"T0",1,1,"VHCL",NA,NA
"4130",4886545,23503068,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4131",4844246,23503070,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4132",4899846,23503073,325.7,"T0",1,1,"FR",NA,NA
"4133",4909964,23503074,325.7,"T0",1,1,"FR",NA,NA
"4134",4879722,23503081,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4135",4929483,23503082,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4136",4921563,23503084,325.7,"T0",1,1,"BRD","1","RGHTSD"
"4137",4670358,23503085,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4138",4902761,23503086,325.7,"T0",1,1,"FR",NA,NA
"4139",4691623,23503090,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4140",4703600,23503091,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4141",4675178,23503092,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4142",4695238,23503096,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4143",4708732,23503097,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4144",4756095,23503098,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4145",4744224,23503102,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4146",4731743,23503103,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4147",4735348,23503108,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4148",4769925,23503112,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4149",4774165,23503113,325.7,"T0",1,1,"BFFL","1","BCK"
"4150",4762445,23503115,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4151",4776447,23503121,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4152",4764548,23503123,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4153",4793866,23503128,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4154",4796911,23503129,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4155",4795435,23503131,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4156",4783242,23503133,325.7,"T0",1,1,"BFFL","1150","RGHTSD"
"4157",4825175,23503135,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4158",4831673,23503140,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4159",4796439,23503142,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4160",4826906,23503145,325.7,"T0",1,1,"MNKBBN","2","MLTPLSDSFRMMLTPLNMLS"
"4161",4853269,23503149,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4162",4892374,23503154,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4163",4862909,23503157,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4164",4681148,23503161,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4165",4699916,23503166,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4166",4686375,23503167,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4167",4694120,23503171,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4168",4745596,23503176,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4169",4856915,23503179,325.7,"T0",2,1,"HMNNTVHCLS",NA,NA
"4170",4856915,23503179,325.7,"T0",2,2,"VHCL",NA,NA
"4171",4729863,23503181,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4172",4754104,23503186,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4173",4741370,23503187,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4174",4869893,23503189,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4175",4808860,23503193,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4176",4883494,23503194,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4177",4854422,23503201,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4178",4914830,23503203,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4179",4670131,23503208,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4180",4858357,23503209,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4181",4750270,23503210,325.7,"T0",1,1,"BRD","1","RGHTSD"
"4182",4695726,23503213,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4183",4866488,23503215,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4184",4709359,23503222,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4185",4814754,23503226,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4186",4893291,23503227,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4187",4809259,23503229,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4188",4816016,23503236,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4189",4814101,23503237,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4190",4893617,23503240,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4191",4833385,23503245,325.7,"T0",1,1,"HNSPTTD","1","LFTSD"
"4192",4897910,23503247,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4193",4821853,23503253,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4194",4916098,23503261,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4195",4839730,23503265,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4196",4666412,23503269,325.7,"T0",1,1,"WLDCT","1","LFTSD"
"4197",4753350,23503270,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4198",4779812,23503279,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4199",4682283,23503282,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4200",4782664,23503286,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4201",4688784,23503288,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4202",4796765,23503293,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4203",4800667,23503298,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4204",4710855,23503300,325.7,"T0",1,1,"MNKBBN","4","MLTPLSDSFRMMLTPLNMLS"
"4205",4807305,23503302,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4206",4847412,23503308,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4207",4714248,23503312,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4208",4849083,23503319,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4209",4756950,23503330,325.7,"T0",1,1,"MNKBBN","1","RGHTSD"
"4210",4879527,23503331,325.7,"T0",1,1,"FR",NA,NA
"4211",4814550,23503337,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4212",4899986,23503338,325.7,"T0",1,1,"FR",NA,NA
"4213",4831345,23503348,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4214",4674232,23503349,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4215",4720719,23503354,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4216",4854680,23503362,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4217",4720892,23503363,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4218",4722268,23503369,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4219",4922240,23503377,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4220",4736121,23503378,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4221",4705775,23503383,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4222",4736191,23503384,325.7,"T0",1,1,"FR",NA,NA
"4223",4766198,23503391,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4224",4707534,23503392,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4225",4772810,23503402,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4226",4715811,23503403,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4227",4727089,23503407,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4228",4801262,23503410,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4229",4756545,23503417,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4230",4808220,23503420,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4231",4856382,23503424,325.7,"T0",1,1,"WRTHG","1","RGHTSD"
"4232",4762721,23503427,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4233",4689833,23503428,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4234",4704473,23503451,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4235",4744270,23503456,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4236",4775781,23503464,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4237",4795268,23503472,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4238",4807294,23503481,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4239",4832542,23503488,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4240",4855075,23503504,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4241",4693203,23503519,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4242",4714924,23503524,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4243",4737583,23503536,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4244",4747134,23503544,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4245",4748325,23503552,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4246",4861113,23503553,325.7,"T0",1,1,"DKRSTNBK","1","RGHTSD"
"4247",4809691,23503560,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4248",4927162,23503567,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4249",4831602,23503570,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4250",4692515,23503576,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4251",4738012,23503581,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4252",4766788,23503591,325.7,"T0",1,1,"FR",NA,NA
"4253",4783576,23503597,325.7,"T0",1,1,"FR",NA,NA
"4254",4836948,23503601,325.7,"T0",1,1,"MNKBBN","2","MLTPLSDSFRMMLTPLNMLS"
"4255",4871631,23503606,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4256",4875072,23503613,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4257",4672892,23503626,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4258",4688344,23503631,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4259",4790138,23503633,325.7,"T0",1,1,"BRD","1","BCK"
"4260",4793239,23503636,325.7,"T0",1,1,"MNKBBN","1","FRNT"
"4261",4706547,23503638,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4262",4812814,23503645,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4263",4723688,23503647,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4264",4814746,23503652,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4265",4757886,23503654,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4266",4812435,23503655,325.7,"T0",1,1,"DMSTCNML","2","RGHTSD"
"4267",4904739,23503657,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4268",4812685,23503658,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4269",4672838,23503661,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4270",4843747,23503662,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4271",4707356,23503668,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4272",4884022,23503670,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4273",4741482,23503675,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4274",4892833,23503677,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4275",4779703,23503680,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4276",4792027,23503689,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4277",4794039,23503692,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4278",4919758,23503693,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4279",4672680,23503697,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4280",4795812,23503698,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4281",4736946,23503700,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4282",4889354,23503704,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4283",4786731,23503705,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4284",4904049,23503708,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4285",4813348,23503709,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4286",4853601,23503710,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4287",4911061,23503711,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4288",4859951,23503713,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4289",4866342,23503714,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4290",4684258,23503719,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4291",4890273,23503720,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4292",4722984,23503722,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4293",4726924,23503724,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4294",4741813,23503729,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4295",4893562,23503732,325.7,"T0",1,1,"BRD","1","LFTSD"
"4296",4754602,23503733,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4297",4780532,23503735,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4298",4925150,23503736,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4299",4802523,23503740,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4300",4689399,23503742,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4301",4732193,23503744,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4302",4836744,23503747,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4303",4725664,23503749,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4304",4816857,23503752,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4305",4837005,23503756,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4306",4758422,23503758,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4307",4829673,23503761,325.7,"T0",1,1,"FR",NA,NA
"4308",4815013,23503763,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4309",4848431,23503768,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4310",4820672,23503770,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4311",4847195,23503771,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4312",4859930,23503772,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4313",4854985,23503775,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4314",4821132,23503777,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4315",4906946,23503778,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4316",4678156,23503781,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4317",4862467,23503782,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4318",4845687,23503785,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4319",4856687,23503791,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4320",4738720,23503792,325.7,"T0",1,1,"BRD","1","LFTSD"
"4321",4884519,23503797,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4322",4741313,23503798,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4323",4868676,23503808,325.7,"T0",1,1,"JCKLBLCKBCKD","1","LFTSD"
"4324",4905369,23503810,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4325",4665051,23503825,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4326",4732708,23503836,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4327",4757057,23503842,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4328",4720839,23503845,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4329",4906154,23503851,325.7,"T0",1,1,"JCKLSDSTRPD","1","LFTSD"
"4330",4736297,23503855,325.7,"T0",1,1,"FR",NA,NA
"4331",4761933,23503858,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4332",4729006,23503859,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4333",4743921,23503860,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4334",4730280,23503864,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4335",4765310,23503866,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4336",4778587,23503867,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4337",4752385,23503869,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4338",4768316,23503872,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4339",4791139,23503873,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4340",4864651,23503876,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4341",4819097,23503878,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4342",4874856,23503883,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4343",4870329,23503887,325.7,"T0",1,1,"HMNNTVHCLS",NA,NA
"4344",4896122,23503888,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4345",4882882,23503894,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4346",4784102,23503895,325.7,"T0",1,1,"BRD","2","MLTPLSDSFRMMLTPLNMLS"
"4347",4883378,23503900,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4348",4827408,23503907,325.7,"T0",1,1,"FR",NA,NA
"4349",4900776,23503908,325.7,"T0",1,1,"FR",NA,NA
"4350",4886887,23503910,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4351",4899412,23503915,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4352",4895338,23503919,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4353",4925151,23503924,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4354",4909967,23503932,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4355",4688573,23503938,325.7,"T0",1,1,"MNKBBN","1","FRNT"
"4356",4677653,23503939,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4357",4785648,23503952,325.7,"T0",1,1,"NL","1","RGHTSD"
"4358",4682763,23503953,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4359",4701527,23503958,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4360",4702557,23503965,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4361",4709124,23503974,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4362",4740092,23503981,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4363",4763866,23503987,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4364",4767487,23503993,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4365",4773433,23503997,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4366",4742733,23503999,325.7,"T0",1,1,"MNGS","2","MLTPLSDSFRMMLTPLNMLS"
"4367",4892989,23504001,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4368",4690395,23504006,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4369",4692937,23504007,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4370",4736957,23504016,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4371",4749488,23504020,325.7,"T0",1,1,"BRD","1","RGHTSD"
"4372",4805589,23504022,325.7,"T0",1,1,"BRD","1","FRNT"
"4373",4765181,23504027,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4374",4738477,23504029,325.7,"T0",1,1,"RBBTHR","1","LFTSD"
"4375",4795970,23504032,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4376",4777378,23504038,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4377",4823149,23504039,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4378",4853422,23504040,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4379",4819831,23504043,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4380",4710036,23504044,325.7,"T0",1,1,"NTHNGHR",NA,NA
"4381",4840393,23504048,325.7,"T0",1,1,"NTHNGHR",NA,NA
